op_name,running time percentage
nn_conv2d,63.24600000000001
add,12.295999999999982
nn_relu,3.979999999999999
multiply,10.07300000000002
divide,3.1499999999999915
sqrt,3.0339999999999963
negative,2.9989999999999952
