op_name,op_time,op_proportion
split,851340.2055207453,30.435668%
strided_slice,26254.518405219664,0.938607%
squeeze,477.71317978146294,0.017078%
tuple,609.2971322160021,0.021783%
concatenate,323382.6108051775,11.561025%
nn.dense,134227.59639690776,4.798677%
add,395287.6088854164,14.131651%
sigmoid,392638.5574333409,14.036946%
tanh,261984.89620113844,9.366039%
multiply,396357.2641443257,14.169891%
expand_dims,84.84048252519385,0.003033%
stack,14534.23145912872,0.519603%
