op_name,op_time,op_proportion
split,439452.8339501038,29.420522%
strided_slice,18667.14383464947,1.249729%
squeeze,154.12771525536377,0.010319%
tuple,221.9104016827823,0.014856%
concatenate,144555.17954451047,9.677691%
nn.dense,359043.2590216036,24.037256%
add,137902.6745321346,9.232319%
sigmoid,149217.07827211224,9.989797%
tanh,89278.41555767167,5.977018%
multiply,146526.27326244357,9.809652%
expand_dims,38.4118931984202,0.002572%
stack,8637.562446301472,0.578268%
