op_name,op_time,op_proportion
split,438614.03423412517,18.237262%
strided_slice,19557.205146316996,0.813175%
squeeze,154.57685910344563,0.006427%
tuple,221.6534624752114,0.009216%
concatenate,146141.0137121601,6.076440%
nn.dense,1266586.830393641,52.663786%
add,156501.37548209936,6.507217%
sigmoid,132499.19078732427,5.509223%
tanh,87237.39831641415,3.627269%
multiply,148713.35707475297,6.183396%
expand_dims,38.523106679350015,0.001602%
stack,8778.09706195666,0.364987%
