op_name,op_time,op_proportion
split,216888.62662810524,15.450940%
strided_slice,26677.76597901628,1.900499%
squeeze,152.9545824644311,0.010896%
tuple,221.34900808803604,0.015769%
concatenate,224549.6605963695,15.996705%
nn.dense,130449.52164468734,9.293100%
add,208665.45958415038,14.865130%
sigmoid,217218.35395153658,15.474430%
tanh,157632.71264212462,11.229605%
multiply,207363.0842681902,14.772350%
expand_dims,38.21923863062183,0.002723%
stack,13866.73964914586,0.987853%
