op_name,op_time,op_proportion
split,435709.6702995088,16.005143%
strided_slice,19727.047735298976,0.724644%
squeeze,153.61686667444872,0.005643%
tuple,221.77890137536997,0.008147%
concatenate,150626.74591301632,5.533048%
nn.dense,1567481.8918497488,57.579102%
add,165766.67896999995,6.089191%
sigmoid,133593.53684582742,4.907359%
tanh,87951.37683080912,3.230762%
multiply,150689.62385194423,5.535358%
expand_dims,38.444884814695904,0.001412%
stack,10350.024523879545,0.380193%
