op_name,op_time,op_proportion
split,181241.05714270496,15.452880%
strided_slice,24163.57114757436,2.060222%
squeeze,166.1852094431894,0.014169%
tuple,196.1651007596077,0.016725%
concatenate,203192.6395152603,17.324504%
nn.dense,86078.30241965149,7.339163%
add,181650.18961712503,15.487763%
sigmoid,182582.4776729324,15.567252%
tanh,120124.95513370502,10.242031%
multiply,180935.25300344086,15.426807%
expand_dims,41.80896923674238,0.003565%
stack,12490.033801657444,1.064919%
