op_name,op_time,op_proportion
split,405101.9997620285,34.373228%
strided_slice,14389.013491012702,1.220919%
squeeze,154.6946696153729,0.013126%
tuple,220.58438573986146,0.018717%
concatenate,146134.90691125707,12.399664%
nn.dense,81903.67461058233,6.949592%
add,138570.90888498243,11.757852%
sigmoid,149866.5184366266,12.716294%
tanh,100836.05897801941,8.556020%
multiply,131608.8796389716,11.167119%
expand_dims,38.38825010881331,0.003257%
stack,9713.655870096813,0.824211%
