op_name,op_time,op_proportion
split,270207.3362765905,15.791265%
strided_slice,36185.59164678983,2.114733%
squeeze,153.14840718304998,0.008950%
tuple,222.99642919816375,0.013032%
concatenate,250888.21338543756,14.662230%
nn.dense,160497.74055083026,9.379695%
add,249773.00604056384,14.597056%
sigmoid,271115.29755248595,15.844327%
tanh,196101.91862096352,11.460449%
multiply,258546.87870754386,15.109812%
expand_dims,39.262110694939594,0.002295%
stack,17387.655716714857,1.016157%
