op_name,op_time,op_proportion
split,442194.6840162622,10.896804%
strided_slice,19746.38587584012,0.486601%
squeeze,154.0032033655829,0.003795%
tuple,221.62511616910166,0.005461%
concatenate,142785.6262517824,3.518602%
nn.dense,2885935.5854161917,71.116807%
add,185005.38120407404,4.559004%
sigmoid,131634.902059491,3.243819%
tanh,87752.30947391366,2.162441%
multiply,150212.0944192077,3.701609%
expand_dims,38.52025329625533,0.000949%
stack,12340.764147732396,0.304108%
