op_name,op_time,op_proportion
split,288698.94797674415,36.034210%
strided_slice,13347.263413971936,1.665950%
squeeze,169.63248972216175,0.021173%
tuple,197.48057616301026,0.024649%
concatenate,100410.46997245464,12.532820%
nn.dense,32432.422012098792,4.048081%
add,98394.33007066543,12.281174%
sigmoid,98830.68425678775,12.335638%
tanh,65108.18862292614,8.126535%
multiply,96854.04997466085,12.088922%
expand_dims,42.47874595896721,0.005302%
stack,6694.238183241175,0.835547%
