op_name,op_time,op_proportion
split,408819.6456062543,34.300683%
strided_slice,15661.968538927873,1.314067%
squeeze,153.231062247229,0.012856%
tuple,221.8918621899047,0.018617%
concatenate,147452.20032772396,12.371497%
nn.dense,81506.73449400078,6.838557%
add,139670.31678606948,11.718584%
sigmoid,151601.28312644333,12.719613%
tanh,100646.83232029396,8.444445%
multiply,136296.90626092552,11.435549%
expand_dims,38.577818210858894,0.003237%
stack,9800.693425429781,0.822295%
