op_name,op_time,op_proportion
split,193099.47599481556,15.235333%
strided_slice,26343.499445393616,2.078473%
squeeze,152.8428842752511,0.012059%
tuple,221.62210158907072,0.017486%
concatenate,208479.2590411302,16.448781%
nn.dense,98346.1737812023,7.759403%
add,197572.80283083138,15.588274%
sigmoid,200143.63606856923,15.791109%
tanh,132169.9758379505,10.428064%
multiply,197506.23917587532,15.583022%
expand_dims,38.69625959954063,0.003053%
stack,13370.837008227074,1.054944%
