op_name,op_time,op_proportion
split,219429.59627972904,15.610836%
strided_slice,27128.771226913523,1.930017%
squeeze,153.09192180632292,0.010891%
tuple,223.21546629559734,0.015880%
concatenate,204560.42256488107,14.553002%
nn.dense,135587.02954204543,9.646041%
add,207050.1122260681,14.730125%
sigmoid,223429.55087608914,15.895404%
tanh,165491.44995602107,11.773526%
multiply,207833.66398004675,14.785869%
expand_dims,38.363073588331496,0.002729%
stack,14698.29828030906,1.045678%
