op_name,op_time,op_proportion
split,1335005.2892637153,25.305844%
strided_slice,14951.077733427413,0.283407%
squeeze,474.50081412892024,0.008994%
tuple,880.953911368749,0.016699%
concatenate,602269.6171937322,11.416390%
nn.dense,435574.7067235673,8.256586%
add,719143.6204815379,13.631808%
sigmoid,888480.0527725988,16.841684%
tanh,591137.4975497648,11.205374%
multiply,675162.3795328614,12.798117%
expand_dims,38.481979018982535,0.000729%
stack,12363.991040199842,0.234367%
