op_name,op_time,op_proportion
split,424313.0875928636,33.416552%
strided_slice,16723.419267705623,1.317044%
squeeze,154.506163419541,0.012168%
tuple,221.7233964414012,0.017462%
concatenate,145281.83650100513,11.441594%
nn.dense,147660.0806922647,11.628891%
add,142477.68226054363,11.220754%
sigmoid,146491.34794253253,11.536848%
tanh,98141.03928272515,7.729046%
multiply,139483.04798019488,10.984914%
expand_dims,38.34127841239724,0.003020%
stack,8783.081076146973,0.691707%
