op_name,op_time,op_proportion
split,775485.341330924,11.926139%
strided_slice,75304.02124552573,1.158096%
squeeze,709.690866158528,0.010914%
tuple,903.3232804068629,0.013892%
concatenate,943786.4998309816,14.514431%
nn.dense,534769.1579327339,8.224180%
add,1131738.8849795556,17.404939%
sigmoid,1126661.2057540498,17.326849%
tanh,747396.4965363331,11.494162%
multiply,1125080.0899672315,17.302533%
expand_dims,125.42749660110717,0.001929%
stack,40440.747068402736,0.621936%
