op_name,op_time,op_proportion
split,411303.8573762648,35.067780%
strided_slice,15290.641233584192,1.303681%
squeeze,153.1139389927602,0.013054%
tuple,222.53753824834243,0.018974%
concatenate,147060.23055744232,12.538360%
nn.dense,80903.78886312027,6.897860%
add,135227.64266063174,11.529513%
sigmoid,151286.77634082607,12.898715%
tanh,103098.3870408926,8.790172%
multiply,118536.50760141872,10.106426%
expand_dims,38.506695471876995,0.003283%
stack,9760.533487982582,0.832183%
