op_name,op_time,op_proportion
split,259921.75059525328,11.610968%
strided_slice,25008.349554476983,1.117148%
squeeze,237.44588049223825,0.010607%
tuple,309.6702060905658,0.013833%
concatenate,334879.39238606975,14.959402%
nn.dense,185930.20424646823,8.305691%
add,388149.7600803917,17.339043%
sigmoid,387219.71716577874,17.297497%
tanh,258873.48338931164,11.564141%
multiply,384576.51628035936,17.179423%
expand_dims,41.97939293972113,0.001875%
stack,13439.816666534392,0.600370%
