op_name,op_time,op_proportion
split,268587.79529708053,16.408182%
strided_slice,28577.456713722437,1.745813%
squeeze,153.22060282002795,0.009360%
tuple,222.52018785319638,0.013594%
concatenate,215609.1600179053,13.171687%
nn.dense,211756.95906606843,12.936354%
add,211643.2016504122,12.929404%
sigmoid,256797.21885008292,15.687889%
tanh,212134.30943821094,12.959406%
multiply,215662.3014556971,13.174933%
expand_dims,38.211126858588365,0.002334%
stack,15731.434028703607,0.961042%
