op_name,op_time,op_proportion
split,417452.494923369,34.760134%
strided_slice,14544.990927029181,1.211122%
squeeze,154.51838871444693,0.012866%
tuple,221.71264674526626,0.018461%
concatenate,148805.27312151232,12.390610%
nn.dense,81626.72246719002,6.796835%
add,140188.0599105204,11.673078%
sigmoid,151230.1151023764,12.592520%
tanh,100269.45558089411,8.349165%
multiply,136612.68914464532,11.375367%
expand_dims,38.31052262327059,0.003190%
stack,9807.575658524782,0.816650%
