op_name,op_time,op_proportion
split,436634.3053857021,13.967592%
strided_slice,19765.854981052435,0.632294%
squeeze,154.95444896162448,0.004957%
tuple,222.31127679648995,0.007112%
concatenate,145420.10070672535,4.651876%
nn.dense,1976926.7600977004,63.240350%
add,165924.4537127719,5.307794%
sigmoid,133358.27962541467,4.266028%
tanh,87559.29240758366,2.800954%
multiply,149339.70215118,4.777261%
expand_dims,38.46822495803503,0.001231%
stack,10708.360116079868,0.342552%
