op_name,op_time,op_proportion
split,243822.96209986895,15.930146%
strided_slice,33187.4864086312,2.168301%
squeeze,153.49841370185356,0.010029%
tuple,223.31652318108203,0.014590%
concatenate,257612.52193160623,16.831085%
nn.dense,100074.62165174237,6.538364%
add,230307.42603570485,15.047110%
sigmoid,248921.5705973076,16.263263%
tanh,160105.47322877738,10.460473%
multiply,239024.52260033175,15.616641%
expand_dims,38.48307464101971,0.002514%
stack,17103.926073988587,1.117483%
