op_name,op_time,op_proportion
split,438265.8901930377,15.569882%
strided_slice,19491.545606235424,0.692459%
squeeze,154.26542070447533,0.005480%
tuple,222.08717849266208,0.007890%
concatenate,144340.0785936442,5.127842%
nn.dense,1671143.1587564624,59.369216%
add,163516.0746380321,5.809090%
sigmoid,133878.6313659246,4.756187%
tanh,87331.72910114576,3.102557%
multiply,145854.06426616156,5.181628%
expand_dims,38.62061680991597,0.001372%
stack,10594.974378854946,0.376398%
