op_name,op_time,op_proportion
split,236915.6541615056,15.737045%
strided_slice,27669.39463225938,1.837931%
squeeze,153.71330806000452,0.010210%
tuple,221.3302125924778,0.014702%
concatenate,228254.77475100174,15.161749%
nn.dense,159142.65388109337,10.570999%
add,216631.92853726796,14.389706%
sigmoid,236491.93196279043,15.708900%
tanh,175231.53119626574,11.639698%
multiply,209643.4872060541,13.925501%
expand_dims,38.24085130968992,0.002540%
stack,15069.997414139907,1.001020%
