op_name,op_time,op_proportion
split,400682.8983341,33.328246%
strided_slice,14545.430611898448,1.209869%
squeeze,156.1143884030554,0.012985%
tuple,221.96478087721127,0.018463%
concatenate,146933.79997521255,12.221749%
nn.dense,102200.32048863181,8.500880%
add,142913.07603406333,11.887311%
sigmoid,150261.2210700803,12.498519%
tanh,99790.18701186465,8.300409%
multiply,134367.0171751713,11.176462%
expand_dims,39.06444308687112,0.003249%
stack,10121.08838646593,0.841858%
