op_name,op_time,op_proportion
split,229305.1295361564,14.874725%
strided_slice,31383.09489463401,2.035780%
squeeze,152.9705577293354,0.009923%
tuple,221.8730890046317,0.014393%
concatenate,254545.12643108447,16.512011%
nn.dense,145068.53154725264,9.410407%
add,235822.93012176926,15.297526%
sigmoid,235323.3577109655,15.265120%
tanh,156695.465523033,10.164631%
multiply,235024.9749764767,15.245764%
expand_dims,38.3664317961349,0.002489%
stack,17993.754111063234,1.167231%
