op_name,op_time,op_proportion
split,281496.30908069166,16.116446%
strided_slice,34140.40606133675,1.954633%
squeeze,154.41617392382892,0.008841%
tuple,223.9587634641903,0.012822%
concatenate,268680.28474444716,15.382693%
nn.dense,166533.3612402985,9.534498%
add,253774.0806757501,14.529271%
sigmoid,272386.55099239026,15.594887%
tanh,195371.94852427152,11.185587%
multiply,256127.90495299367,14.664034%
expand_dims,38.22793080018499,0.002189%
stack,17712.64953373988,1.014098%
