op_name,op_time,op_proportion
split,280479.81179820205,35.624004%
strided_slice,13272.052876425905,1.685696%
squeeze,167.71555227589482,0.021302%
tuple,199.17079179793075,0.025297%
concatenate,96978.80634284747,12.317369%
nn.dense,32653.618222134533,4.147367%
add,98281.91274766676,12.482878%
sigmoid,97320.32587465859,12.360746%
tanh,63328.36392212759,8.043395%
multiply,98047.18788467352,12.453065%
expand_dims,42.16934132142687,0.005356%
stack,6562.624823708432,0.833525%
