op_name,op_time,op_proportion
split,430027.3479355821,26.515554%
strided_slice,19178.44562901727,1.182546%
squeeze,154.01654973331748,0.009497%
tuple,223.27974842651503,0.013767%
concatenate,151955.25069692856,9.369585%
nn.dense,460506.88290113304,28.394927%
add,153140.82709321615,9.442688%
sigmoid,153934.58587635736,9.491631%
tanh,90707.2770882087,5.593025%
multiply,151946.07377852892,9.369019%
expand_dims,38.51539947210587,0.002375%
stack,9980.29044275964,0.615386%
