a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_cuda_byte_memory,forward_op_before_cuda_byte_memory,forward_op_used_cuda_byte_memory
split-41,819336,246931.66997167136,0.0,139984896,139984896,0
strided_slice-45,65672,4765.628095423311,0.0,139984896,139984896,0
split-54,0,7895.244397803309,0.0,139984896,139984896,0
split-64,0,17931.897536653018,0.0,139984896,139984896,0
split-76,0,4683.71175060787,0.0,139984896,139984896,0
strided_slice-97,65672,4764.362729089419,0.0,139984896,139984896,0
strided_slice-1233,65672,4884.2103036506305,0.0,139984896,139984896,0
split-1242,0,17923.347464723214,0.0,139984896,139984896,0
split-1252,0,17932.62330851408,0.0,139984896,139984896,0
split-1264,0,4687.021836637232,0.0,139984896,139984896,0
strided_slice-1285,65672,4880.399020210596,0.0,139984896,139984896,0
squeeze-39,64,6.459703230687311,0.0,139984896,139984896,0
squeeze-112,64,6.38163143743251,0.0,139984896,139984896,0
squeeze-135,64,6.422549363423908,0.0,139984896,139984896,0
squeeze-158,64,6.449026015973114,0.0,139984896,139984896,0
squeeze-181,64,6.301508290272219,0.0,139984896,139984896,0
squeeze-204,64,6.39100718613238,0.0,139984896,139984896,0
squeeze-227,64,6.408231191747962,0.0,139984896,139984896,0
squeeze-250,64,6.424175834672122,0.0,139984896,139984896,0
squeeze-273,64,6.3600553444030465,0.0,139984896,139984896,0
squeeze-296,64,6.392007195991793,0.0,139984896,139984896,0
squeeze-319,64,6.62621323681743,0.0,139984896,139984896,0
squeeze-342,64,6.415601145110472,0.0,139984896,139984896,0
squeeze-365,64,6.419673844537328,0.0,139984896,139984896,0
squeeze-388,64,6.38868429815551,0.0,139984896,139984896,0
squeeze-411,64,6.438719588057145,0.0,139984896,139984896,0
squeeze-434,64,6.429158316257219,0.0,139984896,139984896,0
squeeze-457,64,6.399846208434946,0.0,139984896,139984896,0
squeeze-480,64,6.391113890865908,0.0,139984896,139984896,0
squeeze-503,64,6.3974907860893415,0.0,139984896,139984896,0
squeeze-526,64,6.41244580566418,0.0,139984896,139984896,0
squeeze-549,64,6.41693490391174,0.0,139984896,139984896,0
squeeze-572,64,6.435084960327765,0.0,139984896,139984896,0
squeeze-595,64,6.404418901716657,0.0,139984896,139984896,0
squeeze-618,64,6.403680495624237,0.0,139984896,139984896,0
squeeze-641,64,6.41451083974566,0.0,139984896,139984896,0
squeeze-664,64,6.436557837004299,0.0,139984896,139984896,0
squeeze-687,64,6.298644180855501,0.0,139984896,139984896,0
squeeze-710,64,6.385317390851449,0.0,139984896,139984896,0
squeeze-733,64,6.440466510452417,0.0,139984896,139984896,0
squeeze-756,64,6.424285031771608,0.0,139984896,139984896,0
squeeze-779,64,6.426641573159548,0.0,139984896,139984896,0
squeeze-802,64,6.458246054403685,0.0,139984896,139984896,0
squeeze-825,64,6.310604186951204,0.0,139984896,139984896,0
squeeze-848,64,6.410924233538356,0.0,139984896,139984896,0
squeeze-871,64,6.395039765415228,0.0,139984896,139984896,0
squeeze-894,64,6.299907348937423,0.0,139984896,139984896,0
squeeze-917,64,6.448561483918532,0.0,139984896,139984896,0
squeeze-940,64,6.310596325374911,0.0,139984896,139984896,0
