a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_byte_memory,forward_op_before_byte_memory,forward_op_used_byte_memory
split-41,12936,7945.935790590587,0.0,380002304,379584512,417792
strided_slice-45,776,7759.527637458713,0.0,380178432,380174336,4096
split-54,0,7901.528827174662,0.0,380194816,380190720,4096
split-64,0,7906.56445452214,0.0,380198912,380198912,0
split-76,0,28.694660298576228,0.0,380203008,380198912,4096
strided_slice-97,776,7819.819491552799,0.0,380203008,380203008,0
strided_slice-198,776,7861.897600665711,0.0,380203008,380203008,0
split-207,0,7929.4013654808805,0.0,380215296,380203008,12288
split-217,0,7915.85777834064,0.0,380215296,380215296,0
split-229,0,28.234180872909704,0.0,380215296,380215296,0
strided_slice-250,776,7841.706234694552,0.0,380215296,380215296,0
squeeze-39,64,6.40757371731856,0.0,380223488,380219392,4096
squeeze-112,64,6.406550119645199,0.0,380223488,380223488,0
squeeze-135,64,6.401579293291901,0.0,380223488,380223488,0
squeeze-158,64,6.348066041602081,0.0,380223488,380223488,0
squeeze-181,64,6.4448660702706535,0.0,380223488,380223488,0
split-44,64,7850.61923495357,0.0,380239872,380231680,8192
squeeze-52,64,6.402145324423065,0.0,380239872,380239872,0
squeeze-62,64,6.362832800995818,0.0,380239872,380239872,0
split-74,64,37.0865212473209,0.0,380243968,380239872,4096
split-96,64,7823.393197318621,0.0,380248064,380243968,4096
split-197,64,7839.631574078831,0.0,380248064,380248064,0
squeeze-205,64,6.37257661422331,0.0,380252160,380252160,0
squeeze-215,64,6.385230021444982,0.0,380252160,380252160,0
split-227,64,35.829873218554354,0.0,380252160,380252160,0
split-249,64,8225.470170027085,0.0,380256256,380252160,4096
squeeze-42,64,6.463135993265956,0.0,380260352,380256256,4096
split-51,64,9425.884368742252,0.0,380305408,380305408,0
split-61,64,9702.318712227756,0.0,380878848,380854272,24576
squeeze-72,64,6.377388155612295,0.0,380887040,380887040,0
squeeze-84,64,6.402839580861666,0.0,380887040,380887040,0
squeeze-94,64,6.398125935177869,0.0,380891136,380891136,0
squeeze-195,64,6.385671683931666,0.0,380891136,380891136,0
split-204,64,9476.63159106987,0.0,380907520,380891136,16384
split-214,64,9321.800629807443,0.0,380911616,380911616,0
squeeze-225,64,6.35197361566691,0.0,380923904,380923904,0
squeeze-237,64,6.392881365385192,0.0,380923904,380923904,0
squeeze-247,64,6.368095995035331,0.0,380923904,380923904,0
tuple-38,128,6.116182508320679,0.0,380923904,380923904,0
tuple-49,256,7.8335265032245,0.0,380923904,380923904,0
