a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_cuda_byte_memory,forward_op_before_cuda_byte_memory,forward_op_used_cuda_byte_memory
split-41,3328,14611.865211861039,0.0,1094713344,1094713344,0
strided_slice-45,768,3344.0399019904894,0.0,1094713344,1094713344,0
split-54,0,3469.4310817450673,0.0,1094713344,1094713344,0
split-64,0,3355.365951701894,0.0,1094713344,1094713344,0
split-76,0,3330.491253170319,0.0,1094713344,1094713344,0
strided_slice-97,768,3486.5010529463275,0.0,1094713344,1094713344,0
strided_slice-198,768,3382.74162061168,0.0,1094713344,1094713344,0
split-207,0,3422.4887323577573,0.0,1094713344,1094713344,0
split-217,0,3071.7338548863895,0.0,1094713344,1094713344,0
split-229,0,3361.511265763103,0.0,1094713344,1094713344,0
strided_slice-250,768,3058.7703008774083,0.0,1094713344,1094713344,0
squeeze-39,64,6.8508170987846215,0.0,1094713344,1094713344,0
squeeze-112,64,6.875724470349118,0.0,1094713344,1094713344,0
squeeze-135,64,6.752539054746626,0.0,1094713344,1094713344,0
squeeze-158,64,6.775985526307752,0.0,1094713344,1094713344,0
squeeze-181,64,6.88890341724367,0.0,1094713344,1094713344,0
split-44,64,3393.636138975619,0.0,1094713344,1094713344,0
squeeze-52,64,6.740238075736095,0.0,1094713344,1094713344,0
squeeze-62,64,7.076224366965411,0.0,1094713344,1094713344,0
split-74,64,5626.476956081378,0.0,1094713344,1094713344,0
split-96,64,3406.431598229278,0.0,1094713344,1094713344,0
split-197,64,3006.1187630696154,0.0,1094713344,1094713344,0
squeeze-205,64,6.915029184456886,0.0,1094713344,1094713344,0
squeeze-215,64,7.205349999694733,0.0,1094713344,1094713344,0
split-227,64,6247.793019160724,0.0,1094713344,1094713344,0
split-249,64,3403.8036114075285,0.0,1094713344,1094713344,0
squeeze-42,64,7.0001327076279996,0.0,1094713344,1094713344,0
split-51,64,11375.712843664402,0.0,1094713344,1094713344,0
split-61,64,11191.169592340055,0.0,1094713344,1094713344,0
squeeze-72,64,7.0295130553846645,0.0,1094713344,1094713344,0
squeeze-84,64,7.218586964956676,0.0,1094713344,1094713344,0
squeeze-94,64,7.167842919643695,0.0,1094713344,1094713344,0
squeeze-195,64,7.040812705509883,0.0,1094713344,1094713344,0
split-204,64,11744.707020570238,0.0,1094713344,1094713344,0
split-214,64,11968.361008540058,0.0,1094713344,1094713344,0
squeeze-225,64,6.883106685059221,0.0,1094713344,1094713344,0
squeeze-237,64,6.862462122362689,0.0,1094713344,1094713344,0
squeeze-247,64,7.298828085901805,0.0,1094713344,1094713344,0
tuple-38,128,5.228964687208208,0.0,1094713344,1094713344,0
tuple-49,256,7.056987532354571,0.0,1094713344,1094713344,0
tuple-59,256,6.9979250212803965,0.0,1094713344,1094713344,0
split-71,64,11203.633282880588,0.0,1094713344,1094713344,0
split-83,64,11686.315632658945,0.0,1094713344,1094713344,0
tuple-202,256,7.154031420617999,0.0,1094713344,1094713344,0
tuple-212,256,7.349018398479271,0.0,1094713344,1094713344,0
split-224,64,11145.151451885378,0.0,1094713344,1094713344,0
split-236,64,12052.635155285478,0.0,1094713344,1094713344,0
concatenate-37,128,3050.38737471717,0.0,1094713344,1094713344,0
concatenate-48,256,3419.4503553521217,0.0,1094713344,1094713344,0
concatenate-58,256,3229.630214577518,0.0,1094713344,1094713344,0
tuple-69,256,7.281310691450009,0.0,1094713344,1094713344,0
tuple-81,256,7.257661686931535,0.0,1094713344,1094713344,0
concatenate-201,256,3382.9956441195613,0.0,1094713344,1094713344,0
concatenate-211,256,3474.713887994632,0.0,1094713344,1094713344,0
tuple-222,256,7.246812799305484,0.0,1094713344,1094713344,0
tuple-234,256,7.175937522809218,0.0,1094713344,1094713344,0
tuple-47,128,5.435535338262388,0.0,1094713344,1094713344,0
tuple-115,128,5.450955761754301,0.0,1094713344,1094713344,0
tuple-138,128,5.43105409598489,0.0,1094713344,1094713344,0
tuple-161,128,5.425293100713476,0.0,1094713344,1094713344,0
tuple-184,128,5.404265164489197,0.0,1094713344,1094713344,0
concatenate-68,256,3445.938322241801,0.0,1094713344,1094713344,0
concatenate-80,256,3159.4538640619894,0.0,1094713344,1094713344,0
tuple-200,128,5.320787197890148,0.0,1094713344,1094713344,0
tuple-268,128,5.403384039242934,0.0,1094713344,1094713344,0
tuple-291,128,5.356746032327909,0.0,1094713344,1094713344,0
tuple-314,128,5.489229185386874,0.0,1094713344,1094713344,0
tuple-337,128,5.405829728865405,0.0,1094713344,1094713344,0
concatenate-221,256,3418.6430063611547,0.0,1094713344,1094713344,0
concatenate-233,256,3481.1569252789704,0.0,1094713344,1094713344,0
concatenate-46,128,3124.8213372446467,0.0,1094713344,1094713344,0
concatenate-114,128,3387.668145773096,0.0,1094713344,1094713344,0
concatenate-137,128,3382.940778795467,0.0,1094713344,1094713344,0
concatenate-160,128,3446.2393615181245,0.0,1094713344,1094713344,0
concatenate-183,128,2947.2682609638027,0.0,1094713344,1094713344,0
concatenate-199,128,2964.1654813126497,0.0,1094713344,1094713344,0
concatenate-267,128,3092.46768881,0.0,1094713344,1094713344,0
concatenate-290,128,2947.7155320660204,0.0,1094713344,1094713344,0
concatenate-313,128,3319.422901132862,0.0,1094713344,1094713344,0
concatenate-336,128,3324.627540751965,0.0,1094713344,1094713344,0
nn.dense-36,128,3093.3062639256555,0.0,1094713344,1094713344,0
add-35,128,3379.1033210795076,0.0,1094713344,1094713344,0
add-34,128,3337.6340452675067,0.0,1094713344,1094713344,0
split-33,64,10919.579279511929,0.0,1094713344,1094713344,0
sigmoid-31,64,3246.8298611562936,0.0,1094713344,1094713344,0
sigmoid-92,64,3389.7762693585264,0.0,1094713344,1094713344,0
sigmoid-99,64,3385.2321759428423,0.0,1094713344,1094713344,0
tanh-101,64,3418.8068996222114,0.0,1094713344,1094713344,0
multiply-91,128,3010.3040238089475,0.0,1094713344,1094713344,0
multiply-98,128,3336.5446309641015,0.0,1094713344,1094713344,0
add-90,128,3041.0447778078556,0.0,1094713344,1094713344,0
tanh-89,64,3083.7575673387882,0.0,1094713344,1094713344,0
multiply-30,128,3391.5864865206245,0.0,1094713344,1094713344,0
tuple-111,128,5.311466026426347,0.0,1094713344,1094713344,0
concatenate-110,128,3160.383993935724,0.0,1094713344,1094713344,0
nn.dense-109,128,3051.054562239684,0.0,1094713344,1094713344,0
add-108,128,3367.4646333716755,0.0,1094713344,1094713344,0
add-107,128,3117.445982235937,0.0,1094713344,1094713344,0
split-106,64,11306.341951572682,0.0,1094713344,1094713344,0
sigmoid-104,64,3348.954376653217,0.0,1094713344,1094713344,0
sigmoid-119,64,3378.9253941659153,0.0,1094713344,1094713344,0
sigmoid-122,64,3437.6818191650914,0.0,1094713344,1094713344,0
tanh-124,64,2996.7878587321425,0.0,1094713344,1094713344,0
multiply-118,128,3031.0408762820307,0.0,1094713344,1094713344,0
multiply-121,128,3047.1532156878616,0.0,1094713344,1094713344,0
add-117,128,3094.542247254069,0.0,1094713344,1094713344,0
tanh-116,64,3030.7019274159957,0.0,1094713344,1094713344,0
multiply-103,128,3421.5354130192586,0.0,1094713344,1094713344,0
tuple-134,128,5.304950432317508,0.0,1094713344,1094713344,0
concatenate-133,128,3073.887573427497,0.0,1094713344,1094713344,0
nn.dense-132,128,3488.565440026572,0.0,1094713344,1094713344,0
add-131,128,3361.6624779108583,0.0,1094713344,1094713344,0
add-130,128,3395.1034536324855,0.0,1094713344,1094713344,0
split-129,64,11800.608196611753,0.0,1094713344,1094713344,0
sigmoid-127,64,2994.1077243681198,0.0,1094713344,1094713344,0
sigmoid-142,64,3311.2570378848773,0.0,1094713344,1094713344,0
sigmoid-145,64,2942.3506015826347,0.0,1094713344,1094713344,0
tanh-147,64,3370.074396756799,0.0,1094713344,1094713344,0
multiply-141,128,3399.400690173752,0.0,1094713344,1094713344,0
multiply-144,128,3386.616717722782,0.0,1094713344,1094713344,0
add-140,128,3167.403459351412,0.0,1094713344,1094713344,0
tanh-139,64,3359.601451713074,0.0,1094713344,1094713344,0
multiply-126,128,3379.5304904165323,0.0,1094713344,1094713344,0
tuple-157,128,5.486489515258818,0.0,1094713344,1094713344,0
concatenate-156,128,3413.926211654814,0.0,1094713344,1094713344,0
nn.dense-155,128,3205.6906560244165,0.0,1094713344,1094713344,0
add-154,128,3173.6194497616634,0.0,1094713344,1094713344,0
add-153,128,3398.730990014958,0.0,1094713344,1094713344,0
split-152,64,10960.506018241022,0.0,1094713344,1094713344,0
sigmoid-150,64,3395.760544469452,0.0,1094713344,1094713344,0
sigmoid-165,64,3390.5894404704586,0.0,1094713344,1094713344,0
sigmoid-168,64,3371.6106007854023,0.0,1094713344,1094713344,0
tanh-170,64,3382.6052699471975,0.0,1094713344,1094713344,0
multiply-164,128,3395.7654453117575,0.0,1094713344,1094713344,0
multiply-167,128,3137.064714098967,0.0,1094713344,1094713344,0
add-163,128,3460.5588050066913,0.0,1094713344,1094713344,0
tanh-162,64,2975.3373430305332,0.0,1094713344,1094713344,0
multiply-149,128,3340.3214998964713,0.0,1094713344,1094713344,0
tuple-180,128,5.434121052388281,0.0,1094713344,1094713344,0
concatenate-179,128,3079.289740464493,0.0,1094713344,1094713344,0
nn.dense-178,128,3083.9838483777708,0.0,1094713344,1094713344,0
add-177,128,3174.5926906955856,0.0,1094713344,1094713344,0
add-176,128,3161.128188166731,0.0,1094713344,1094713344,0
split-175,64,11760.430654431455,0.0,1094713344,1094713344,0
sigmoid-173,64,3404.6463645535923,0.0,1094713344,1094713344,0
sigmoid-188,64,3427.666171915333,0.0,1094713344,1094713344,0
sigmoid-191,64,3031.4826596476946,0.0,1094713344,1094713344,0
tanh-193,64,2974.5782374955706,0.0,1094713344,1094713344,0
multiply-187,128,3346.2493638000574,0.0,1094713344,1094713344,0
multiply-190,128,3074.6171711541415,0.0,1094713344,1094713344,0
add-186,128,3414.440323074407,0.0,1094713344,1094713344,0
tanh-185,64,3451.265571393431,0.0,1094713344,1094713344,0
expand_dims-354,64,6.962560913040768,0.0,1094713344,1094713344,0
multiply-172,128,3414.72672926826,0.0,1094713344,1094713344,0
tuple-29,320,8.616070035050809,0.0,1094713344,1094713344,0
expand_dims-350,64,6.759666024972235,0.0,1094713344,1094713344,0
stack-28,320,3421.9054329939845,0.0,1094713344,1094713344,0
expand_dims-27,64,7.264211814874801,0.0,1094713344,1094713344,0
squeeze-26,64,7.0303247535318,0.0,1094713344,1094713344,0
split-25,64,14048.484736726065,0.0,1094713344,1094713344,0
squeeze-23,64,7.0904550805818864,0.0,1094713344,1094713344,0
squeeze-265,64,7.304286491506389,0.0,1094713344,1094713344,0
squeeze-288,64,6.655122492500619,0.0,1094713344,1094713344,0
squeeze-311,64,7.040252415302846,0.0,1094713344,1094713344,0
squeeze-334,64,7.143563482865683,0.0,1094713344,1094713344,0
tuple-22,128,5.3691613374892695,0.0,1094713344,1094713344,0
concatenate-21,128,3170.242641552906,0.0,1094713344,1094713344,0
nn.dense-20,128,3430.4106489853325,0.0,1094713344,1094713344,0
add-19,128,3443.911145958495,0.0,1094713344,1094713344,0
add-18,128,3489.0763911699555,0.0,1094713344,1094713344,0
split-17,64,11311.236722797928,0.0,1094713344,1094713344,0
sigmoid-15,64,3027.677808254681,0.0,1094713344,1094713344,0
sigmoid-245,64,3331.693710130704,0.0,1094713344,1094713344,0
sigmoid-252,64,3032.998549029799,0.0,1094713344,1094713344,0
tanh-254,64,3032.3871995353798,0.0,1094713344,1094713344,0
multiply-244,128,3409.8875758463405,0.0,1094713344,1094713344,0
multiply-251,128,3524.941514625372,0.0,1094713344,1094713344,0
add-243,128,3417.815366021082,0.0,1094713344,1094713344,0
tanh-242,64,3011.058864130647,0.0,1094713344,1094713344,0
multiply-14,128,3377.1472888516464,0.0,1094713344,1094713344,0
tuple-264,128,5.275554905303386,0.0,1094713344,1094713344,0
concatenate-263,128,3019.519510547754,0.0,1094713344,1094713344,0
nn.dense-262,128,3033.3730601620064,0.0,1094713344,1094713344,0
add-261,128,3021.536151045948,0.0,1094713344,1094713344,0
