a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_cuda_byte_memory,forward_op_before_cuda_byte_memory,forward_op_used_cuda_byte_memory
split-41,14536,23383.18483090035,0.0,139984896,139984896,0
strided_slice-45,776,3625.690299497018,0.0,139984896,139984896,0
split-54,0,4993.5718268244145,0.0,139984896,139984896,0
split-64,0,4761.661280673802,0.0,139984896,139984896,0
split-76,0,3614.7707139812924,0.0,139984896,139984896,0
strided_slice-97,776,3623.965572770416,0.0,139984896,139984896,0
strided_slice-198,776,3644.6992866280316,0.0,139984896,139984896,0
split-207,0,4749.301462555067,0.0,139984896,139984896,0
split-217,0,4762.37904198699,0.0,139984896,139984896,0
split-229,0,3615.1120502857143,0.0,139984896,139984896,0
strided_slice-250,776,4588.526861201905,0.0,139984896,139984896,0
squeeze-39,64,6.35067753261211,0.0,139984896,139984896,0
squeeze-112,64,6.387486630913094,0.0,139984896,139984896,0
squeeze-135,64,6.3769470507772885,0.0,139984896,139984896,0
squeeze-158,64,6.437124307866481,0.0,139984896,139984896,0
squeeze-181,64,6.510931615476577,0.0,139984896,139984896,0
split-44,64,3683.832089196052,0.0,139984896,139984896,0
squeeze-52,64,6.393550776636294,0.0,139984896,139984896,0
squeeze-62,64,6.356059454246035,0.0,139984896,139984896,0
split-74,64,7210.186923968267,0.0,139984896,139984896,0
split-96,64,3591.271530402803,0.0,139984896,139984896,0
split-197,64,3634.9997841823656,0.0,139984896,139984896,0
squeeze-205,64,6.370315773443476,0.0,139984896,139984896,0
squeeze-215,64,6.392648536159118,0.0,139984896,139984896,0
split-227,64,7239.400652924437,0.0,139984896,139984896,0
split-249,64,3588.248064326653,0.0,139984896,139984896,0
squeeze-42,64,6.38854954287228,0.0,139984896,139984896,0
split-51,64,19590.444639047222,0.0,139984896,139984896,0
split-61,64,18055.97472797473,0.0,139984896,139984896,0
squeeze-72,64,6.405883571518455,0.0,139984896,139984896,0
squeeze-84,64,6.415790774936295,0.0,139984896,139984896,0
squeeze-94,64,6.398145050847268,0.0,139984896,139984896,0
squeeze-195,64,6.421992647306362,0.0,139984896,139984896,0
split-204,64,17340.305625431927,0.0,139984896,139984896,0
split-214,64,16447.452060672375,0.0,139984896,139984896,0
squeeze-225,64,6.396173124185035,0.0,139984896,139984896,0
squeeze-237,64,6.362789578035559,0.0,139984896,139984896,0
squeeze-247,64,6.376759810726033,0.0,139984896,139984896,0
tuple-38,128,6.096647943244076,0.0,139984896,139984896,0
tuple-49,256,7.835257743344973,0.0,139984896,139984896,0
tuple-59,256,7.833845643015581,0.0,139984896,139984896,0
split-71,64,14526.883023516648,0.0,139984896,139984896,0
split-83,64,18174.21569327431,0.0,139984896,139984896,0
tuple-202,256,7.842977798834685,0.0,139984896,139984896,0
tuple-212,256,7.887153949930416,0.0,139984896,139984896,0
split-224,64,14395.77275498152,0.0,139984896,139984896,0
split-236,64,14525.900110311191,0.0,139984896,139984896,0
concatenate-37,128,5012.515662095425,0.0,139984896,139984896,0
concatenate-48,256,5372.01866028708,0.0,139984896,139984896,0
concatenate-58,256,5039.585222921874,0.0,139984896,139984896,0
tuple-69,256,7.837940968548034,0.0,139984896,139984896,0
tuple-81,256,7.835254411699144,0.0,139984896,139984896,0
concatenate-201,256,5061.517114494248,0.0,139984896,139984896,0
concatenate-211,256,5129.164266633915,0.0,139984896,139984896,0
tuple-222,256,7.860216518532718,0.0,139984896,139984896,0
tuple-234,256,7.885727664325152,0.0,139984896,139984896,0
tuple-47,128,6.1018127885707685,0.0,139984896,139984896,0
tuple-115,128,6.096714500072788,0.0,139984896,139984896,0
tuple-138,128,6.096607346528565,0.0,139984896,139984896,0
tuple-161,128,6.15242332136531,0.0,139984896,139984896,0
tuple-184,128,6.111787519495681,0.0,139984896,139984896,0
concatenate-68,256,5016.571635905034,0.0,139984896,139984896,0
concatenate-80,256,5010.130532404527,0.0,139984896,139984896,0
tuple-200,128,6.122040662323499,0.0,139984896,139984896,0
tuple-268,128,6.134585447244433,0.0,139984896,139984896,0
tuple-291,128,6.1113632220297,0.0,139984896,139984896,0
tuple-314,128,6.094746815118837,0.0,139984896,139984896,0
tuple-337,128,6.124860563543004,0.0,139984896,139984896,0
concatenate-221,256,5039.421596179912,0.0,139984896,139984896,0
concatenate-233,256,5015.415591900987,0.0,139984896,139984896,0
concatenate-46,128,5335.044780732136,0.0,139984896,139984896,0
concatenate-114,128,4429.2672460330805,0.0,139984896,139984896,0
concatenate-137,128,4395.679729964778,0.0,139984896,139984896,0
concatenate-160,128,4396.173614282297,0.0,139984896,139984896,0
concatenate-183,128,5342.292667090686,0.0,139984896,139984896,0
concatenate-199,128,5118.087993155243,0.0,139984896,139984896,0
concatenate-267,128,5096.619888228511,0.0,139984896,139984896,0
concatenate-290,128,5044.791372556918,0.0,139984896,139984896,0
concatenate-313,128,5061.368161764245,0.0,139984896,139984896,0
concatenate-336,128,5075.187273892071,0.0,139984896,139984896,0
nn.dense-36,128,8448.932240551265,0.0,139984896,139984896,0
add-35,128,4797.699948677274,0.0,139984896,139984896,0
add-34,128,4736.5082695414,0.0,139984896,139984896,0
split-33,64,17639.07084519243,0.0,139984896,139984896,0
sigmoid-31,64,5249.4097356915945,0.0,139984896,139984896,0
sigmoid-92,64,5159.707738303161,0.0,139984896,139984896,0
sigmoid-99,64,5187.999813593198,0.0,139984896,139984896,0
tanh-101,64,4989.247360522022,0.0,139984896,139984896,0
multiply-91,128,4434.67798313789,0.0,139984896,139984896,0
multiply-98,128,4546.432365389071,0.0,139984896,139984896,0
add-90,128,4508.583609843002,0.0,139984896,139984896,0
tanh-89,64,5020.035991746323,0.0,139984896,139984896,0
multiply-30,128,4507.86219583502,0.0,139984896,139984896,0
tuple-111,128,6.086824881929556,0.0,139984896,139984896,0
concatenate-110,128,5006.939987587091,0.0,139984896,139984896,0
nn.dense-109,128,8414.916205072675,0.0,139984896,139984896,0
add-108,128,4716.451906787637,0.0,139984896,139984896,0
add-107,128,4715.956094617654,0.0,139984896,139984896,0
split-106,64,18718.493775792096,0.0,139984896,139984896,0
sigmoid-104,64,5221.624907701109,0.0,139984896,139984896,0
