a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_byte_memory,forward_op_before_byte_memory,forward_op_used_byte_memory
strided_slice-19,776,6870.3452829829375,0.0,382877696,382451712,425984
strided_slice-39,776,6780.666763517262,0.0,383012864,383004672,8192
split-48,936,7022.057516780408,0.0,384385024,384368640,16384
split-55,0,6798.03101898826,0.0,384389120,384389120,0
split-66,0,30.454028831741233,0.0,384389120,384389120,0
split-83,0,6782.277611237863,0.0,384389120,384389120,0
split-201,0,6808.662288700764,0.0,384393216,384393216,0
split-212,0,29.96357308865464,0.0,384401408,384397312,4096
split-229,0,6785.945215385817,0.0,384405504,384401408,4096
split-18,64,6783.9152427346935,0.0,384405504,384405504,0
split-38,64,6742.543250367212,0.0,384405504,384405504,0
squeeze-46,64,6.407841486780107,0.0,384413696,384409600,4096
squeeze-108,64,6.366721342917603,0.0,384413696,384413696,0
squeeze-132,64,6.367055806644346,0.0,384413696,384413696,0
squeeze-156,64,6.351302650343696,0.0,384417792,384417792,0
squeeze-180,64,6.368632830894695,0.0,384421888,384417792,4096
squeeze-53,64,6.328700721889263,0.0,384434176,384421888,12288
split-64,64,31.600261694244754,0.0,384626688,384626688,0
squeeze-81,64,6.370942785506328,0.0,384626688,384626688,0
squeeze-199,64,6.368808420310404,0.0,384626688,384626688,0
split-210,64,31.419165970666942,0.0,384630784,384630784,0
squeeze-227,64,6.403352014327538,0.0,384634880,384634880,0
squeeze-16,64,6.3726948362308455,0.0,384638976,384638976,0
squeeze-36,64,6.446389740926651,0.0,384638976,384638976,0
split-52,64,8054.6256731773965,0.0,384643072,384638976,4096
squeeze-62,64,6.37842778705873,0.0,384647168,384647168,0
squeeze-90,64,6.38539464510063,0.0,384647168,384647168,0
split-80,64,8037.9574405667345,0.0,384655360,384655360,0
split-198,64,8022.774247422251,0.0,384663552,384659456,4096
squeeze-208,64,6.399018684932094,0.0,384667648,384663552,4096
squeeze-236,64,6.408278488941391,0.0,384667648,384667648,0
split-226,64,8069.256618007361,0.0,384667648,384667648,0
tuple-50,192,6.942663713953299,0.0,384679936,384679936,0
split-61,64,7845.257816061848,0.0,384692224,384684032,8192
split-89,64,7843.347528391733,0.0,384692224,384692224,0
tuple-78,192,6.893387823739413,0.0,384692224,384692224,0
tuple-196,192,6.944129959950363,0.0,384692224,384692224,0
split-207,64,7863.776949865094,0.0,384704512,384700416,4096
split-235,64,7839.390137938525,0.0,384712704,384712704,0
tuple-224,192,6.950045610358237,0.0,384712704,384712704,0
concatenate-49,192,7942.103501243091,0.0,384843776,384843776,0
tuple-59,192,6.936757167348023,0.0,384843776,384843776,0
tuple-87,192,6.961534390482481,0.0,384843776,384843776,0
concatenate-77,192,7953.0271480054425,0.0,384856064,384851968,4096
concatenate-195,192,7941.793114958047,0.0,384856064,384856064,0
tuple-205,192,6.952751520650433,0.0,384856064,384856064,0
tuple-233,192,6.953076928473093,0.0,384856064,384856064,0
concatenate-223,192,7967.124826910055,0.0,384860160,384856064,4096
nn.dense-45,128,8737.543403917234,0.0,397049856,396324864,724992
nn.dense-107,128,8726.526117183119,0.0,395034624,395034624,0
nn.dense-131,128,8708.945013151751,0.0,401387520,395034624,6352896
nn.dense-155,128,8845.376133196052,0.0,393465856,393465856,0
nn.dense-179,128,8709.512749599946,0.0,393465856,393465856,0
concatenate-58,192,7944.7870350531375,0.0,398372864,398372864,0
concatenate-86,192,7908.278796657148,0.0,398372864,398372864,0
nn.dense-76,128,9829.753278023829,0.0,393465856,398372864,0
concatenate-204,192,7901.820159732736,0.0,393469952,393469952,0
concatenate-232,192,7874.5517431077305,0.0,393469952,393469952,0
nn.dense-222,128,9828.68817441664,0.0,393474048,393474048,0
add-44,128,7863.180849065465,0.0,393539584,393539584,0
add-106,128,7883.05326337709,0.0,393539584,393539584,0
add-130,128,7984.623590427823,0.0,393539584,393539584,0
add-154,128,7899.968066172159,0.0,393539584,393539584,0
add-178,128,7883.3095538806265,0.0,393539584,393539584,0
add-75,128,7889.435509112021,0.0,393539584,393539584,0
add-221,128,7913.746090135376,0.0,393539584,393539584,0
split-43,64,7979.985087719299,0.0,393543680,393543680,0
split-105,64,7960.594859125315,0.0,393543680,393543680,0
split-129,64,7964.364454825354,0.0,393543680,393543680,0
split-153,64,7955.994882137359,0.0,393543680,393543680,0
split-177,64,7966.840015338077,0.0,393543680,393543680,0
split-74,64,7968.317949940407,0.0,393547776,393543680,4096
split-220,64,7918.143936781608,0.0,393547776,393547776,0
add-71,128,7927.131180913417,0.0,393551872,393551872,0
add-96,128,7859.412937893974,0.0,393555968,393551872,4096
sigmoid-70,64,7831.068233333979,0.0,393555968,393555968,0
sigmoid-95,64,7854.670629800306,0.0,393555968,393555968,0
multiply-69,128,7879.112790527701,0.0,393560064,393555968,4096
add-41,128,7869.342116924471,0.0,393564160,393560064,4096
tanh-40,64,7843.815383193122,0.0,393568256,393568256,0
subtract-35,128,7870.536255840892,0.0,393572352,393568256,4096
multiply-34,128,7890.049237225298,0.0,393572352,393572352,0
add-33,128,7862.423948409221,0.0,393576448,393576448,0
nn.dense-117,128,9869.479926528471,0.0,393576448,393576448,0
add-116,128,7887.81913635174,0.0,393580544,393580544,0
split-115,64,7972.437085679525,0.0,393584640,393584640,0
add-112,128,7872.8193655058385,0.0,393584640,393584640,0
add-120,128,7894.765807814815,0.0,393584640,393584640,0
sigmoid-111,64,7858.457510487334,0.0,393588736,393588736,0
sigmoid-119,64,7839.078410842568,0.0,393588736,393588736,0
multiply-110,128,7854.2144826871245,0.0,393588736,393588736,0
add-103,128,7864.142062943652,0.0,393588736,393588736,0
tanh-102,64,7840.139612474744,0.0,393588736,393588736,0
subtract-101,128,7865.137740743653,0.0,393588736,393588736,0
multiply-100,128,6831.932581361315,0.0,393588736,393588736,0
add-99,128,6806.664443559625,0.0,393588736,393588736,0
nn.dense-141,128,8535.8713659697,0.0,393588736,393588736,0
add-140,128,6852.086154647229,0.0,393592832,393592832,0
split-139,64,6892.274040929467,0.0,393592832,393592832,0
add-136,128,6822.391629754086,0.0,393592832,393592832,0
add-144,128,6824.796254055649,0.0,393592832,393592832,0
sigmoid-135,64,6832.794309221803,0.0,393592832,393592832,0
sigmoid-143,64,6840.076945103492,0.0,393592832,393592832,0
multiply-134,128,6811.264296423217,0.0,393592832,393592832,0
add-127,128,6832.659404533263,0.0,393592832,393592832,0
tanh-126,64,6785.201296728971,0.0,393596928,393592832,4096
subtract-125,128,6804.640610250297,0.0,393601024,393596928,4096
multiply-124,128,6804.590612447686,0.0,393601024,393601024,0
add-123,128,6813.8029661621595,0.0,393601024,393601024,0
nn.dense-165,128,8529.199454787406,0.0,393601024,393601024,0
add-164,128,6856.560180751737,0.0,393609216,393609216,0
split-163,64,6916.769861403594,0.0,393609216,393609216,0
add-160,128,6816.374517107486,0.0,393609216,393609216,0
add-168,128,6814.807355783905,0.0,393609216,393609216,0
sigmoid-159,64,6846.4272012040765,0.0,393613312,393613312,0
sigmoid-167,64,6821.044340945512,0.0,393613312,393613312,0
multiply-158,128,6802.287641812415,0.0,393613312,393613312,0
add-151,128,6818.497044981402,0.0,393617408,393617408,0
tanh-150,64,6786.366386266093,0.0,393621504,393617408,4096
subtract-149,128,6803.578401841008,0.0,393625600,393621504,4096
multiply-148,128,6820.13825505181,0.0,393629696,393625600,4096
add-147,128,6807.082809315613,0.0,393629696,393629696,0
nn.dense-189,128,8529.41189002379,0.0,393646080,393646080,0
add-188,128,6811.6382081200645,0.0,393646080,393646080,0
split-187,64,6878.124907185876,0.0,393646080,393646080,0
add-184,128,6815.30457285966,0.0,393650176,393650176,0
add-192,128,6818.423970110886,0.0,393654272,393654272,0
sigmoid-183,64,6832.908842720778,0.0,393654272,393654272,0
sigmoid-191,64,6823.751189888313,0.0,393654272,393654272,0
multiply-182,128,6822.643805155307,0.0,393658368,393658368,0
add-175,128,6816.805348245409,0.0,393662464,393658368,4096
tanh-174,64,6785.26973206399,0.0,393666560,393662464,4096
subtract-173,128,6839.189550219818,0.0,393666560,393666560,0
multiply-172,128,6817.617494001961,0.0,393670656,393666560,4096
add-171,128,6797.814940386433,0.0,393670656,393670656,0
tuple-32,320,8.968956495919091,0.0,393674752,393674752,0
expand_dims-343,64,6.383921080459995,0.0,393678848,393678848,0
stack-31,320,6843.317693787624,0.0,393678848,393678848,0
expand_dims-30,64,6.3888161507283066,0.0,393682944,393682944,0
squeeze-29,64,6.398117524701665,0.0,393687040,393687040,0
split-28,64,7054.949938574939,0.0,393699328,393691136,8192
squeeze-26,64,6.860166362680688,0.0,393699328,393699328,0
squeeze-254,64,6.579065319924571,0.0,393699328,393699328,0
squeeze-278,64,6.377979418559384,0.0,393699328,393699328,0
squeeze-302,64,6.364613319542526,0.0,393703424,393699328,4096
squeeze-326,64,6.396647056929812,0.0,393707520,393703424,4096
nn.dense-25,128,8543.607389111867,0.0,393711616,393707520,4096
nn.dense-253,128,8505.949339864987,0.0,393740288,393736192,4096
nn.dense-277,128,8525.506335144604,0.0,393740288,393740288,0
nn.dense-301,128,8521.004712066679,0.0,393744384,393744384,0
