a_name,forward_fw_inputsize,forward_fw_mean_time,forward_fw_stdvar_time,forward_op_after_byte_memory,forward_op_before_byte_memory,forward_op_used_byte_memory
split-41,6536,8355.634894964987,0.0,396410880,395845632,565248
strided_slice-45,776,7681.365357576224,0.0,396578816,396574720,4096
split-54,0,6550.199797460615,0.0,396582912,396582912,0
split-64,0,7061.381431198403,0.0,396587008,396587008,0
split-76,0,31.590609803426357,0.0,396718080,396718080,0
strided_slice-97,776,6476.907141583033,0.0,396718080,396718080,0
strided_slice-1003,776,6469.4796379673035,0.0,396730368,396722176,8192
split-1012,0,6443.2387193763925,0.0,396734464,396730368,4096
split-1022,0,6443.9239519397115,0.0,396738560,396738560,0
split-1034,0,33.39105795149328,0.0,396738560,396738560,0
strided_slice-1055,776,6478.543141910402,0.0,396742656,396738560,4096
squeeze-39,64,6.409095930437229,0.0,396742656,396742656,0
squeeze-112,64,6.385315751572395,0.0,396742656,396742656,0
squeeze-135,64,6.365559054828417,0.0,396746752,396746752,0
squeeze-158,64,6.3660333247058825,0.0,396746752,396746752,0
squeeze-181,64,6.3528806545433705,0.0,396746752,396746752,0
squeeze-204,64,6.347968589343945,0.0,396746752,396746752,0
squeeze-227,64,6.398865940666726,0.0,396746752,396746752,0
squeeze-250,64,6.437576110707223,0.0,396746752,396746752,0
squeeze-273,64,6.4196567432157465,0.0,396746752,396746752,0
squeeze-296,64,6.30706530848277,0.0,396746752,396746752,0
squeeze-319,64,6.378714239096939,0.0,396746752,396746752,0
squeeze-342,64,6.404497951379318,0.0,396746752,396746752,0
squeeze-365,64,6.366837368458831,0.0,396750848,396750848,0
squeeze-388,64,6.360230349650081,0.0,396750848,396750848,0
squeeze-411,64,6.374911851120078,0.0,396750848,396750848,0
squeeze-434,64,6.412097775381892,0.0,396750848,396750848,0
squeeze-457,64,6.387220202873981,0.0,396750848,396750848,0
squeeze-480,64,6.389103815396334,0.0,396750848,396750848,0
squeeze-503,64,6.379728880306273,0.0,396750848,396750848,0
squeeze-526,64,6.4087876212357076,0.0,396759040,396759040,0
squeeze-549,64,6.359408659514485,0.0,396759040,396759040,0
squeeze-572,64,6.380770984952333,0.0,396759040,396759040,0
