op_name,op_time,op_proportion
split,416523.45942130056,34.671936%
strided_slice,15482.882020097371,1.288815%
squeeze,153.7740601693494,0.012800%
tuple,221.1740157242953,0.018411%
concatenate,147890.19405421874,12.310565%
nn.dense,82925.09539836021,6.902789%
add,139522.49156946945,11.614027%
sigmoid,153203.0300011408,12.752813%
tanh,101156.37794564823,8.420384%
multiply,134462.06514201043,11.192791%
expand_dims,38.45337580918127,0.003201%
stack,9748.385878328112,0.811468%
