op_name,op_time,op_proportion
split,431202.88689098635,22.930572%
strided_slice,19328.82629509958,1.027871%
squeeze,154.14998375344624,0.008197%
tuple,221.7498513002654,0.011792%
concatenate,149895.7302379802,7.971178%
nn.dense,764309.2993359565,40.644556%
add,136416.1693438216,7.254360%
sigmoid,135123.7718441938,7.185632%
tanh,87868.92238533914,4.672707%
multiply,147135.45057350188,7.824391%
expand_dims,38.52246353835682,0.002049%
stack,8776.056269445717,0.466694%
