op_name,op_time,op_proportion
split,610772.942576614,8.461508%
strided_slice,30892.321548054737,0.427975%
squeeze,475.3996960355547,0.006586%
tuple,887.4290914420607,0.012294%
concatenate,1036881.348257485,14.364716%
nn.dense,581165.113347309,8.051328%
add,1350794.6140460921,18.713598%
sigmoid,1346996.426685141,18.660978%
tanh,890817.9916265785,12.341187%
multiply,1349783.6703533733,18.699592%
expand_dims,38.59183051622066,0.000535%
stack,18746.025239146922,0.259703%
