op_name,op_time,op_proportion
split,195072.30969657705,15.141023%
strided_slice,27114.047000622875,2.104524%
squeeze,153.30375699560025,0.011899%
tuple,221.7741396826885,0.017214%
concatenate,204439.00334863123,15.868042%
nn.dense,100170.68782827811,7.774997%
add,204368.4542263209,15.862566%
sigmoid,204529.32431791455,15.875052%
tanh,135920.32680966245,10.549794%
multiply,202513.74723127586,15.718608%
expand_dims,38.31800204433611,0.002974%
stack,13828.159775626655,1.073307%
