op_name,op_time,op_proportion
split,432656.3470659194,12.691855%
strided_slice,19931.427125708076,0.584683%
squeeze,153.95548765363577,0.004516%
tuple,221.64137866163304,0.006502%
concatenate,138839.59967628834,4.072821%
nn.dense,2278347.1031850576,66.834684%
add,166384.78734981042,4.880852%
sigmoid,129134.36094299064,3.788121%
tanh,86278.45854992208,2.530955%
multiply,143685.5268493896,4.214975%
expand_dims,38.45171595247088,0.001128%
stack,13257.626470965144,0.388909%
