op_name,op_time,op_proportion
split,195594.19326695777,14.692389%
strided_slice,27780.60830847558,2.086787%
squeeze,154.61226198506563,0.011614%
tuple,221.9836596077903,0.016675%
concatenate,226430.21398460705,17.008688%
nn.dense,91806.3459279211,6.896189%
add,212343.0250615813,15.950505%
sigmoid,211740.43658420525,15.905241%
tanh,141071.72555131608,10.596841%
multiply,210171.67689802914,15.787401%
expand_dims,39.53332331467416,0.002970%
stack,13907.700950747583,1.044700%
