op_name,op_time,op_proportion
split,253271.8756290133,16.611538%
strided_slice,31311.197931096867,2.053632%
squeeze,153.29482365988753,0.010054%
tuple,221.13722816297573,0.014504%
concatenate,256242.47100582012,16.806372%
nn.dense,102542.93898545302,6.725563%
add,234656.4005615448,15.390590%
sigmoid,236643.46659326548,15.520917%
tanh,157243.14913637663,10.313227%
multiply,234588.35503058514,15.386127%
expand_dims,38.245696416800826,0.002508%
stack,17761.961161939398,1.164967%
