op_name,op_time,op_proportion
split,430872.16530759435,11.850928%
strided_slice,19723.752174055902,0.542492%
squeeze,154.1585428924729,0.004240%
tuple,221.80754490898147,0.006101%
concatenate,146290.35597066637,4.023645%
nn.dense,2482622.7860456905,68.283326%
add,168316.1328190241,4.629453%
sigmoid,134771.3757629871,3.706821%
tanh,88184.63583183145,2.425475%
multiply,151558.17584776715,4.168534%
expand_dims,38.491221550579205,0.001059%
stack,13013.401416089988,0.357927%
