op_name,op_time,op_proportion
split,407093.23047708103,34.181827%
strided_slice,15449.34209410982,1.297213%
squeeze,153.13782029391598,0.012858%
tuple,222.65853345914064,0.018696%
concatenate,148050.9390426299,12.431186%
nn.dense,80799.73571124287,6.784398%
add,139703.21982894905,11.730264%
sigmoid,153421.13271606277,12.882097%
tanh,101247.47996438424,8.501305%
multiply,134965.53034292854,11.332461%
expand_dims,38.313848888965964,0.003217%
stack,9819.223566618548,0.824477%
