op_name,op_time,op_proportion
split,429602.57246388815,31.118041%
strided_slice,18406.781722413376,1.333286%
squeeze,154.18718411223824,0.011168%
tuple,221.62374434361624,0.016053%
concatenate,146866.64654912378,10.638210%
nn.dense,256928.44389090655,18.610480%
add,137825.0459294762,9.983286%
sigmoid,145608.71377004936,10.547092%
tanh,97086.79414677978,7.032432%
multiply,139159.6467104823,10.079957%
expand_dims,38.4459738539308,0.002785%
stack,8658.97291576268,0.627208%
