op_name,op_time,op_proportion
split,435903.234772723,14.933572%
strided_slice,19800.61167754379,0.678347%
squeeze,154.01050582188924,0.005276%
tuple,222.60393520879933,0.007626%
concatenate,140436.06395856396,4.811187%
nn.dense,1771670.4994844804,60.695511%
add,163140.73923236458,5.589025%
sigmoid,137262.1877873568,4.702454%
tanh,89834.85983666187,3.077645%
multiply,149285.01518674925,5.114343%
expand_dims,38.463659133468795,0.001318%
stack,11199.85402356019,0.383695%
