op_name,op_time,op_proportion
split,417166.52149372885,34.994401%
strided_slice,15498.036466092386,1.300067%
squeeze,153.64046450297016,0.012888%
tuple,221.17026714807662,0.018553%
concatenate,146713.43921412347,12.307193%
nn.dense,76578.75474366243,6.423880%
add,139728.98719287704,11.721296%
sigmoid,149391.71629748217,12.531863%
tanh,99616.18658120326,8.356396%
multiply,137168.504396833,11.506507%
expand_dims,38.35627358661301,0.003218%
stack,9819.737712478356,0.823738%
