op_name,op_time,op_proportion
split,216924.30867615133,15.836287%
strided_slice,29132.817534374815,2.126805%
squeeze,167.98621802071347,0.012264%
tuple,196.28996373189727,0.014330%
concatenate,229329.46688615362,16.741910%
nn.dense,105702.71499447392,7.716694%
add,209546.1768308622,15.297656%
sigmoid,211963.8359257555,15.474154%
tanh,140215.0558893817,10.236224%
multiply,210777.56237861887,15.387551%
expand_dims,42.058546861522316,0.003070%
stack,15794.464763356353,1.153055%
