op_name,op_time,op_proportion
split,441595.2803933817,19.866387%
strided_slice,19528.103776314005,0.878526%
squeeze,153.82977014398224,0.006920%
tuple,221.62066303229474,0.009970%
concatenate,144773.0847180064,6.513018%
nn.dense,1062821.4862227787,47.813968%
add,156885.33241566806,7.057921%
sigmoid,144472.23929986113,6.499484%
tanh,95463.75509504003,4.294701%
multiply,147053.09226327646,6.615591%
expand_dims,39.33361195638278,0.001770%
stack,9819.222427513518,0.441745%
