op_name,op_time,op_proportion
split,282179.6765100458,35.932915%
strided_slice,13578.34350320017,1.729074%
squeeze,168.723891690795,0.021485%
tuple,196.82385991344367,0.025064%
concatenate,98533.90830761952,12.547362%
nn.dense,32326.033074216586,4.116415%
add,96476.62218613141,12.285386%
sigmoid,96347.55188370615,12.268950%
tanh,63186.74528518041,8.046235%
multiply,95808.90485904679,12.200358%
expand_dims,43.060466440142434,0.005483%
stack,6449.427895174795,0.821274%
