op_name,op_time,op_proportion
split,206750.5518308098,15.182268%
strided_slice,27032.97580062576,1.985107%
squeeze,152.82410149763453,0.011222%
tuple,221.1373427294887,0.016239%
concatenate,210093.1704264729,15.427726%
nn.dense,128999.64722350471,9.472803%
add,211582.10298536893,15.537062%
sigmoid,207110.65935785105,15.208711%
tanh,146463.777204992,10.755242%
multiply,208359.55924285497,15.300422%
expand_dims,38.136566140786734,0.002800%
stack,14985.113484017245,1.100399%
