op_name,op_time,op_proportion
split,228777.40864038246,14.788637%
strided_slice,31282.950964371776,2.022194%
squeeze,153.24935289263146,0.009906%
tuple,221.5273546073217,0.014320%
concatenate,263042.20052240964,17.003583%
nn.dense,140928.78132695716,9.109923%
add,237735.25735031703,15.367691%
sigmoid,236683.52514733287,15.299705%
tanh,156482.28433724373,10.115333%
multiply,234765.51033310272,15.175720%
expand_dims,38.4312967900096,0.002484%
stack,16869.89305206942,1.090504%
