op_name,op_time,op_proportion
split,302705.4315959215,16.629134%
strided_slice,33698.17062657628,1.851210%
squeeze,153.19372624447595,0.008416%
tuple,222.59584478599749,0.012228%
concatenate,276164.75379899284,15.171121%
nn.dense,195315.60434298083,10.729670%
add,255956.92030737537,14.061003%
sigmoid,278487.36034567415,15.298714%
tanh,202808.13682285798,11.141273%
multiply,255999.9212112138,14.063365%
expand_dims,38.2869244536747,0.002103%
stack,18781.478153770928,1.031761%
