op_name,op_time,op_proportion
split,284841.1337410524,16.735293%
strided_slice,28109.338809847075,1.651510%
squeeze,153.28893366941313,0.009006%
tuple,223.26024240275027,0.013117%
concatenate,211717.08576087805,12.439030%
nn.dense,203578.51739444231,11.960864%
add,211941.45457857937,12.452212%
sigmoid,284325.67277624505,16.705008%
tanh,246856.8887347429,14.503601%
multiply,212288.09079523015,12.472578%
expand_dims,38.28582646928953,0.002249%
stack,17965.534470158193,1.055530%
