op_name,op_time,op_proportion
split,176793.10105206806,14.962566%
strided_slice,24420.75670967076,2.066807%
squeeze,167.67331591280748,0.014191%
tuple,196.63677281953812,0.016642%
concatenate,190457.28780730622,16.119009%
nn.dense,96078.82533439052,8.131458%
add,190545.61732988083,16.126485%
sigmoid,184385.20445227687,15.605110%
tanh,122128.65581382753,10.336139%
multiply,183691.1362019408,15.546368%
expand_dims,42.142191971561274,0.003567%
stack,12662.390995102112,1.071659%
