op_name,op_time,op_proportion
split,330530.33996907214,16.534482%
strided_slice,35260.228129221025,1.763861%
squeeze,153.01221528059966,0.007654%
tuple,221.99690092310345,0.011105%
concatenate,279815.43142074946,13.997514%
nn.dense,243062.22433724336,12.158968%
add,272705.5192177292,13.641848%
sigmoid,305474.8076711051,15.281102%
tanh,234656.93209751326,11.738501%
multiply,278233.44382550596,13.918377%
expand_dims,38.3528357048008,0.001919%
stack,18884.267634532494,0.944668%
