op_name,op_time,op_proportion
split,218112.3952315195,15.512189%
strided_slice,28149.767544115515,2.002016%
squeeze,153.37910018238736,0.010908%
tuple,221.34634590969824,0.015742%
concatenate,212376.1893085877,15.104229%
nn.dense,119994.57821851285,8.534034%
add,213105.62026478018,15.156106%
sigmoid,224859.04258491815,15.992011%
tanh,161899.61617263252,11.514327%
multiply,211977.9584031277,15.075907%
expand_dims,38.24530549474231,0.002720%
stack,15182.921427609861,1.079812%
